10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Failed to add review | {} (sid: cCOZcPxRZ3gGtQqWkgZ-YOgFsPeJvLeH)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Failed to add review | {} (sid: --2QgP9f19Qv_5JBmOGgO-UUJd8Bx6Bg)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Failed to add review | {} (sid: 7V_1UOznO832cAwKms7whljNMlWVHfg9)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Failed to add review | {} (sid: n8GA4yp3MNzumNpY1eyGn8rkBc_JSwrM)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - criteria:  | {} (sid: IR6uAJ-UEfTkagfFVAxAeHdOBzlRChvr)
10.1.2021 - INFO - criteria:  | {} (sid: QfCX3tBDakDrpIEraLsNJuon60zZqcWp)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Cannot get reviews | {} (sid: z4iZg5kUYrK85v7vwDS2SwE8Zn3qi8Vy)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Cannot get reviews | {} (sid: mtu0_N_yDQGpNTgPDKj00moEDwr2ImPJ)
10.1.2021 - ERROR - Cannot get reviews | {} (sid: mtu0_N_yDQGpNTgPDKj00moEDwr2ImPJ)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Cannot get reviews | {} (sid: GCRyoiNLGg4e8FHuC4qzC9QhQc0keNVm)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - criteria:  | {} (sid: luvmj3l9hYTcinfQSUVsxc_lcA4Qy-1b)
10.1.2021 - INFO - criteria:  | {} (sid: knGeKVNp2nqsNbLwDq8HYihhPux8WI_q)
10.1.2021 - INFO - from controller req.params.id:  | 5ff74b8a3c171ee566781864 (sid: F7Fm3iQFzWCf9sBIrpxm2Xb0PzxQEQH1)
10.1.2021 - INFO - from controller toy:  | {"_id":"5ff74b8a3c171ee566781864","name":"aenean neque","price":26,"type":"Adult","createdAt":"1970-03-09T18:35:31.937Z","inStock":true} (sid: F7Fm3iQFzWCf9sBIrpxm2Xb0PzxQEQH1)
10.1.2021 - INFO - criteria:  | {} (sid: 6vJdwn1YZDtmKEu5T0zRDzDV08eYKi-D)
10.1.2021 - INFO - criteria:  | {} (sid: tySBWrrFeANJ1g98BnOWmV2Nt0a-y3f5)
10.1.2021 - ERROR - Cannot get reviews | {} (sid: rC-ypXN9qVFiZ9-Bk-30bM2N2jXt7i-I)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Cannot get reviews | {} (sid: lPa9H1j1GofrSwCqr6_JvtEV1vxteJqg)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Cannot get reviews | {} (sid: YlT8zSXLG6AS7p_MEDGCg4rH4OcNZ1Tn)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - ERROR - Cannot get reviews | {} (sid: 5DiwmdR0tgBspyKT0Ds3PY32iyNdOaUE)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - criteria:  | {} (sid: UeqppQeJe9jpJhIKU-oORvI3gcRgBHkU)
10.1.2021 - INFO - criteria:  | {} (sid: ODxZCKTISKXXo8Gv5V9WeHvaLA8tNDhA)
10.1.2021 - INFO - Server is running on port:  | 3030 
10.1.2021 - INFO - criteria:  | {} (sid: W0Q6r5AeXVTQCVCSiBwZY8ZwDlXaO17x)
10.1.2021 - INFO - criteria:  | {} (sid: OObP11KiSR-unsRino9M_peHZoOkIwS9)
10.1.2021 - INFO - from controller req.params.id:  | undefined (sid: 2DM0ydQxe4yNIVgEf9fSkzlsO0IsIQMJ)
10.1.2021 - INFO - from controller req.params.id:  | undefined (sid: 284TPZnZSKhvJYGXk2D9fnz2FoBeQmLA)
10.1.2021 - INFO - criteria:  | {} (sid: fN2mGa993EP6XtTJDx-flXsvScfI-n_t)
10.1.2021 - INFO - criteria:  | {} (sid: l5hHIZVViBDaP_cmG9wM6m9mu_Kx6Pj0)
10.1.2021 - INFO - from controller req.params.id:  | 5ff74b8a3c171ee566781864 (sid: ucur0IwIozfERhVyXXwdumQ5u2wXyRLe)
10.1.2021 - INFO - from controller toy:  | {"_id":"5ff74b8a3c171ee566781864","name":"aenean neque","price":26,"type":"Adult","createdAt":"1970-03-09T18:35:31.937Z","inStock":true} (sid: ucur0IwIozfERhVyXXwdumQ5u2wXyRLe)
10.1.2021 - INFO - criteria:  | {} (sid: JZ-bWPWxzk1CEUb3p1uHCUtX-emv5aJa)
10.1.2021 - INFO - criteria:  | {} (sid: W8-1gTWc__ch4NlmB2ATTBSZPgusEWnC)
10.1.2021 - INFO - from controller req.params.id:  | 5ff74b8a3c171ee566781864 (sid: NV-CmHmSHdWvAgU1JUxEbltp3orLGkQ4)
10.1.2021 - INFO - from controller toy:  | {"_id":"5ff74b8a3c171ee566781864","name":"aenean neque","price":26,"type":"Adult","createdAt":"1970-03-09T18:35:31.937Z","inStock":true} (sid: NV-CmHmSHdWvAgU1JUxEbltp3orLGkQ4)
10.1.2021 - INFO - criteria:  | {} (sid: Gty1wzBUR2U7DqTfQTEMYiXbNRU9qpnL)
10.1.2021 - INFO - criteria:  | {} (sid: 8hJjEK3sW1KH-i35mdXu3MXa4RDaK3ET)
10.1.2021 - INFO - criteria:  | {} (sid: aDpWaemAn3amcpaYCZuV_BbFNezmLIMg)
10.1.2021 - INFO - criteria:  | {} (sid: 9aSAxW61Gq3gx9cPDvZIrSyrcdva9RsY)
10.1.2021 - INFO - criteria:  | {} (sid: o-3pIZUY_JJAPKQZ2fBf9WN2cEFPnlJc)
10.1.2021 - INFO - criteria:  | {} (sid: k7hH4vIQ0hd1Hr7l7_4Q7r8BpmaGP3Gz)
10.1.2021 - INFO - criteria:  | {} (sid: nJVNHwbqVE9Q3oiKoULDa0U8SyhenIts)
10.1.2021 - INFO - criteria:  | {} (sid: MVFcEBLXNqPxGsCLv3fVn65RLtaY7LyO)
10.1.2021 - INFO - criteria:  | {} (sid: 0PyJugTNgEeJYQS4j8igFiz7P6Q9uSUl)
10.1.2021 - INFO - criteria:  | {} (sid: Ed6bGCkVQfkaK0S41kBzJZ1Fj_0p-NvU)
10.1.2021 - INFO - Server is running on port:  | 3030 
